Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,19500.0,19727.0,19101.0,19428.0,13774.3232421875,3146211
2018-01-03,19500.0,19500.0,18370.0,18507.0,13121.3408203125,2954003
2018-01-04,18434.0,18780.0,18207.0,18759.0,13300.005859375,3910937
2018-01-05,18770.0,18861.0,18548.0,18780.0,13314.8955078125,1585832
2018-01-08,18800.0,19052.0,18487.0,18974.0,13452.4404296875,2655225
2018-01-09,18700.0,19352.0,18700.0,19208.0,13618.341796875,2921964
2018-01-10,19050.0,19389.0,18671.0,19096.0,13538.9384765625,3011203
2018-01-11,18889.0,19100.0,18631.0,18744.0,13289.3720703125,3375667
2018-01-12,18600.0,18942.0,18500.0,18875.0,13382.248046875,2213172
2018-01-15,18900.0,19100.0,18716.0,18850.0,13364.5234375,1576983
2018-01-16,19020.0,19692.0,18621.0,19600.0,13896.271484375,5589975
2018-01-17,19600.0,20116.0,19338.0,19915.0,14119.603515625,3833292
2018-01-18,19800.0,20193.0,19800.0,20000.0,14179.8681640625,4414570
2018-01-19,19996.0,20196.0,19340.0,19450.0,13789.9208984375,2962244
2018-01-22,19891.0,20074.0,19512.0,19991.0,14173.4853515625,8598415
2018-01-23,20039.0,20481.0,19937.0,20300.0,14392.5625,6369603
2018-01-24,20300.0,20592.0,20063.0,20112.0,14259.2734375,3866852
2018-01-25,20160.0,20790.0,20160.0,20790.0,14739.970703125,5026884
2018-01-26,20764.0,20900.0,20639.0,20875.0,14800.236328125,5325347
2018-01-29,20800.0,20800.0,19915.0,20001.0,14180.5751953125,5521608
2018-01-30,19850.0,20262.0,19221.0,19832.0,14060.7568359375,7751953
2018-01-31,19750.0,20252.0,19617.0,20066.0,14226.6591796875,6265031
2018-02-01,19804.0,20747.0,19804.0,20409.0,14469.8447265625,4678265
2018-02-02,20401.0,20688.0,20126.0,20313.0,14401.7802734375,3663102
2018-02-05,19859.0,20098.0,19461.0,19509.0,13831.7509765625,4839375
2018-02-06,18851.0,19450.0,18311.0,19375.0,13736.74609375,5144840
2018-02-07,19500.0,20000.0,19379.0,19949.0,14143.7109375,7197006
2018-02-08,19900.0,19900.0,19506.0,19699.0,13966.458984375,5641719
2018-02-09,19478.0,19970.0,19125.0,19800.0,14038.0693359375,4296838
2018-02-12,19899.0,20327.0,19817.0,20300.0,14392.5625,5094021
2018-02-13,20301.0,20859.0,20027.0,20504.0,14537.1982421875,5393663
2018-02-14,20504.0,20945.0,20258.0,20793.0,14742.0986328125,3913972
2018-02-15,21025.0,22158.0,21020.0,21860.0,15498.595703125,6665233
2018-02-16,21750.0,22099.0,21585.0,21695.0,15381.609375,2387505
2018-02-19,21583.0,21907.0,21253.0,21600.0,15314.2568359375,2589179
2018-02-20,21589.0,21745.0,21175.0,21400.0,15172.4580078125,3280634
2018-02-21,21200.0,21884.0,21056.0,21800.0,15456.0576171875,4475480
2018-02-22,21710.0,21922.0,21400.0,21700.0,15385.1552734375,2731990
2018-02-23,21693.0,22344.0,21603.0,21961.0,15570.201171875,4078249
2018-02-26,22005.0,22363.0,21655.0,21655.0,15353.251953125,2267982
2018-02-27,22205.0,22300.0,21825.0,22125.0,15686.4775390625,4049419
2018-02-28,21900.0,21922.0,21606.0,21781.0,15442.5849609375,4050917
2018-03-01,21650.0,22050.0,21429.0,21875.0,15509.23046875,3856712
2018-03-02,21602.0,21800.0,21301.0,21700.0,15385.1552734375,2942831
2018-03-05,21640.0,22189.0,21464.0,21915.0,15537.58984375,2822265
2018-03-06,22120.0,22951.0,22100.0,22493.0,15947.384765625,4434753
2018-03-07,22418.0,22546.0,21900.0,22384.0,15870.107421875,3220702
2018-03-08,22840.0,23100.0,22050.0,22097.0,15666.6259765625,4876585
2018-03-09,22000.0,22600.0,21820.0,22507.0,15957.310546875,6123019
2018-03-12,22600.0,22948.0,22500.0,22741.0,16123.216796875,4013530
2018-03-13,22601.0,22947.0,22187.0,22731.0,16116.12890625,5357657
2018-03-14,22680.0,22819.0,21976.0,22214.0,15749.5771484375,3575999
2018-03-15,22250.0,22674.0,22155.0,22500.0,15952.3525390625,8449506
2018-03-16,22500.0,22587.0,22204.0,22358.0,15851.67578125,6703370
2018-03-19,22225.0,22404.0,22001.0,22250.0,15775.099609375,2367033
2018-03-20,22250.0,22718.0,22236.0,22380.0,15867.2705078125,4668112
2018-03-22,22380.0,22879.0,21800.0,21800.0,15456.0576171875,4149072
2018-03-23,21575.0,21920.0,21450.0,21918.0,15539.7138671875,3229038
2018-03-26,22050.0,22194.0,21700.0,22059.0,15639.6865234375,3224373
2018-03-27,22290.0,22558.0,21910.0,22000.0,15597.85546875,3535863
2018-03-28,21835.0,21895.0,21180.0,21500.0,15243.357421875,4254295
2018-03-29,21699.0,22272.0,21510.0,21868.0,15504.267578125,5105844
2018-04-03,21501.0,21835.0,21452.0,21479.0,15228.466796875,6186238
2018-04-04,21540.0,21605.0,20531.0,21186.0,15020.734375,5425519
2018-04-05,21600.0,21847.0,21367.0,21600.0,15314.2568359375,2680270
2018-04-06,21410.0,21749.0,21273.0,21280.0,15087.3759765625,2779537
2018-04-09,21478.0,21672.0,21059.0,21430.0,15193.724609375,3213878
2018-04-10,21777.0,21779.0,21440.0,21634.0,15338.3623046875,4394183
2018-04-11,21200.0,21286.0,20860.0,20893.0,15170.6328125,2695851
2018-04-12,20893.0,21604.0,20893.0,21518.0,15624.44921875,3653518
2018-04-13,21400.0,21739.0,21301.0,21460.0,15582.3330078125,2728361
2018-04-16,21400.0,21791.0,21234.0,21651.0,15721.0234375,1718349
2018-04-17,21689.0,21850.0,21407.0,21850.0,15865.5185546875,2471758
2018-04-18,21892.0,22730.0,21866.0,22730.0,16504.494140625,4919474
2018-04-19,22740.0,22952.0,22568.0,22568.0,16386.865234375,3334212
2018-04-20,22498.0,22699.0,22343.0,22450.0,16301.1845703125,1956883
2018-04-23,22450.0,22696.0,22117.0,22521.0,16352.73828125,2891445
2018-04-24,22500.0,22550.0,21264.0,21393.0,15533.6845703125,5550394
2018-04-25,21125.0,21568.0,20827.0,21075.0,15302.7802734375,4690353
2018-04-26,21075.0,21332.0,20990.0,21067.0,15296.974609375,3523071
2018-04-30,21206.0,21684.0,21133.0,21432.0,15562.00390625,4188377
2018-05-02,21477.0,21778.0,21267.0,21600.0,15683.9912109375,4350832
2018-05-03,21588.0,21645.0,20933.0,20933.0,15199.6728515625,3766514
2018-05-04,21102.0,21481.0,21101.0,21159.0,15363.7763671875,3203395
2018-05-07,21329.0,21561.0,21100.0,21148.0,15355.787109375,2416022
2018-05-08,21153.0,21400.0,20903.0,21020.0,15262.8447265625,3013271
2018-05-09,21011.0,21439.0,20996.0,21220.0,15408.06640625,2942281
2018-05-10,21332.0,21786.0,21250.0,21496.0,15608.4765625,2874521
2018-05-11,21601.0,21963.0,21381.0,21874.0,15882.9462890625,1899840
2018-05-14,21874.0,21874.0,21319.0,21741.0,15786.37109375,2330464
2018-05-15,21572.0,21672.0,20608.0,20688.0,15021.7783203125,5464720
2018-05-16,20670.0,21073.0,20606.0,21073.0,15301.330078125,4994846
2018-05-17,20995.0,20995.0,20302.0,20302.0,14741.498046875,4150547
2018-05-18,20412.0,20794.0,19799.0,19799.0,14376.2666015625,4299417
2018-05-21,19799.0,20213.0,19552.0,20051.0,14559.24609375,4727857
2018-05-22,20071.0,20732.0,20060.0,20506.0,14889.6240234375,4376202
2018-05-23,20336.0,20538.0,20105.0,20380.0,14798.1337890625,5280372
2018-05-24,20480.0,20655.0,20217.0,20313.0,14749.484375,4719864
2018-05-25,20400.0,20800.0,20302.0,20684.0,15018.87109375,1920676
2018-05-28,20666.0,20797.0,20376.0,20650.0,14994.1865234375,1131989
2018-05-29,20500.0,20627.0,20195.0,20266.0,14715.3583984375,2972373
2018-05-30,20317.0,20689.0,20099.0,20251.0,14704.4658203125,2744835
2018-05-31,20320.0,20997.0,20320.0,20740.0,15059.533203125,7330337
2018-06-01,20900.0,21300.0,20887.0,21107.0,15326.017578125,2883686
2018-06-04,21250.0,21801.0,21250.0,21663.0,15729.7353515625,4272931
2018-06-05,21660.0,21721.0,20709.0,20815.0,15113.9921875,4986313
2018-06-06,20972.0,21070.0,20760.0,20902.0,15177.1669921875,1983987
2018-06-07,20850.0,21181.0,20502.0,20640.0,14986.921875,2611513
2018-06-08,20300.0,20501.0,20100.0,20462.0,14857.6767578125,4130155
2018-06-11,20658.0,20748.0,20140.0,20320.0,14754.5673828125,2227018
2018-06-12,20298.0,20500.0,20206.0,20370.0,14790.8740234375,2104125
2018-06-13,20370.0,20852.0,20123.0,20712.0,15039.201171875,2636992
2018-06-14,20588.0,20925.0,20542.0,20797.0,15100.921875,3636828
2018-06-15,20978.0,20978.0,19710.0,19710.0,14311.640625,9406521
2018-06-18,19926.0,19991.0,18985.0,19017.0,13808.447265625,5128092
2018-06-19,18667.0,18886.0,18450.0,18600.0,13505.6591796875,6541443
2018-06-20,18876.0,19212.0,18800.0,18800.0,13650.8818359375,11788368
2018-06-21,19020.0,19195.0,18615.0,18845.0,13683.5576171875,10300620
2018-06-22,18995.0,19294.0,18824.0,19024.0,13813.5302734375,2932014
2018-06-25,19024.0,19154.0,18787.0,18794.0,13646.5244140625,2285295
2018-06-26,18786.0,18869.0,18485.0,18485.0,13422.1572265625,4140104
2018-06-27,18479.0,18500.0,17962.0,18125.0,13160.7568359375,4744472
2018-06-28,17999.0,18460.0,17755.0,18420.0,13374.9580078125,4740500
2018-06-29,18749.0,19263.0,18568.0,19187.0,13931.8857421875,6675759
2018-07-02,19000.0,19234.0,18715.0,19215.0,13952.2158203125,2797706
2018-07-03,19213.0,19467.0,18851.0,19442.0,14117.0439453125,3498340
2018-07-04,19442.0,19874.0,19051.0,19805.0,14380.62109375,2133008
2018-07-05,19888.0,20084.0,19521.0,19707.0,14309.4658203125,2789291
2018-07-06,19735.0,19785.0,18900.0,19200.0,13941.32421875,3822222
2018-07-09,19410.0,19787.0,19242.0,19780.0,14362.47265625,2260791
2018-07-10,19778.0,20076.0,19321.0,19491.0,14152.625,2297161
2018-07-11,19032.0,19367.0,18986.0,19288.0,14005.2236328125,1812301
2018-07-12,19448.0,19672.0,19062.0,19192.0,13935.5166015625,2498816
2018-07-13,19250.0,19546.0,19119.0,19367.0,14062.5869140625,1442190
2018-07-16,19320.0,19350.0,18898.0,18898.0,13722.0390625,2240824
2018-07-17,18885.0,19730.0,18824.0,19474.0,14140.279296875,2019738
2018-07-18,19571.0,19697.0,19102.0,19482.0,14146.0888671875,2845290
2018-07-19,19300.0,19720.0,19000.0,19400.0,14086.5458984375,2377694
2018-07-20,19240.0,19938.0,19240.0,19907.0,14454.6865234375,1977414
2018-07-23,19716.0,19809.0,19431.0,19694.0,14300.0234375,2029125
2018-07-24,19695.0,20050.0,19694.0,19800.0,14376.9921875,2492583
2018-07-25,19900.0,20237.0,19350.0,19473.0,14139.5517578125,3088497
2018-07-26,19680.0,20001.0,19602.0,19755.0,14344.3154296875,1910199
2018-07-27,19899.0,20006.0,19704.0,19928.0,14469.9326171875,1609013
2018-07-30,19857.0,20430.0,19803.0,20301.0,14740.7724609375,3593126
2018-07-31,20300.0,20491.0,20272.0,20385.0,14801.7646484375,2513828
2018-08-01,20240.0,20399.0,19935.0,20308.0,14745.853515625,2621611
2018-08-02,20090.0,20189.0,19460.0,19664.0,14278.2412109375,2840573
2018-08-03,19872.0,19886.0,19451.0,19803.0,14379.1689453125,2635508
2018-08-06,19878.0,19878.0,19379.0,19489.0,14151.169921875,2304849
2018-08-07,19600.0,19891.0,19403.0,19579.0,14216.521484375,2036171
2018-08-08,19500.0,19823.0,19374.0,19590.0,14224.509765625,3220027
2018-08-10,19200.0,19500.0,18727.0,18804.0,13653.7841796875,3783379
2018-08-13,18600.0,18836.0,18403.0,18660.0,13549.224609375,3909415
2018-08-14,18800.0,19078.0,18702.0,18925.0,13741.6435546875,3988404
2018-08-15,18888.0,18978.0,18400.0,18425.0,13378.5869140625,4123844
2018-08-16,18410.0,18743.0,18222.0,18718.0,13591.337890625,5043209
2018-08-17,18705.0,18912.0,18236.0,18377.0,13343.736328125,2920088
2018-08-20,18627.0,18752.0,18501.0,18550.0,13469.3525390625,1694569
2018-08-21,18750.0,18935.0,18559.0,18634.0,13530.3466796875,6097554
2018-08-22,18633.0,18948.0,18587.0,18948.0,13758.345703125,5750556
2018-08-23,18785.0,19046.0,18771.0,18928.0,13743.822265625,7071124
2018-08-24,18894.0,18950.0,18480.0,18670.0,13556.486328125,3795752
2018-08-27,18726.0,19417.0,18735.0,19325.0,14032.0888671875,4422932
2018-08-28,19440.0,19787.0,19035.0,19473.0,14139.5517578125,3552478
2018-08-29,19301.0,19469.0,18795.0,18953.0,13761.9755859375,4012255
2018-08-30,18795.0,18911.0,18153.0,18500.0,13433.0478515625,5881776
2018-08-31,18415.0,18698.0,18276.0,18634.0,13530.3466796875,5542216
2018-09-03,18612.0,19089.0,18585.0,18658.0,13547.7744140625,3553433
2018-09-04,18595.0,18727.0,17819.0,17950.0,13033.6865234375,5878799
2018-09-05,17646.0,17851.0,17061.0,17400.0,12634.32421875,9072385
2018-09-06,17402.0,18096.0,17362.0,17834.0,12949.45703125,4184670
2018-09-07,17928.0,18296.0,17855.0,18100.0,13142.6025390625,4475619
2018-09-10,18100.0,18420.0,17700.0,17770.0,12902.986328125,3062416
2018-09-11,17855.0,18040.0,17513.0,17754.0,12891.3681640625,5025530
2018-09-12,17457.0,17480.0,17159.0,17282.0,12860.1142578125,3356264
2018-09-13,17420.0,17600.0,16930.0,17542.0,13053.5888671875,6132840
2018-09-14,17556.0,17807.0,17470.0,17614.0,13107.1669921875,4038354
2018-09-17,17306.0,17449.0,17110.0,17200.0,12799.095703125,4379568
2018-09-18,17253.0,17535.0,17120.0,17461.0,12993.31640625,3778127
2018-09-19,17520.0,18062.0,17448.0,18021.0,13410.0283203125,3669677
2018-09-20,18120.0,18246.0,17620.0,17903.0,13322.2216796875,14327270
2018-09-21,18031.0,18606.0,17903.0,18348.0,13653.3623046875,8559705
2018-09-25,18221.0,18348.0,17565.0,17615.0,13107.912109375,7801025
2018-09-26,17690.0,17880.0,17621.0,17675.0,13152.5595703125,3514314
2018-09-27,17680.0,17839.0,17598.0,17720.0,13186.0458984375,3894715
2018-09-28,17720.0,17832.0,17340.0,17500.0,13022.3369140625,4507225
2018-10-01,17650.0,17801.0,17450.0,17450.0,12985.12890625,2922715
2018-10-02,17350.0,17350.0,16829.0,17035.0,12676.314453125,5975736
2018-10-03,17038.0,17169.0,16688.0,16719.0,12441.1669921875,5634050
2018-10-04,16590.0,16830.0,16072.0,16600.0,12352.615234375,6232937
2018-10-05,16600.0,16600.0,16285.0,16321.0,12145.001953125,4756995
2018-10-08,16280.0,16340.0,16011.0,16300.0,12129.375,4459566
2018-10-09,16290.0,16428.0,16030.0,16401.0,12204.5341796875,5160068
2018-10-10,16650.0,16650.0,16242.0,16386.0,12193.3701171875,10700255
2018-10-11,15825.0,16083.0,15709.0,15900.0,11831.72265625,8618940
2018-10-12,16200.0,16571.0,16038.0,16379.0,12188.1611328125,4864429
2018-10-15,16150.0,16353.0,15914.0,16078.0,11964.1796875,2928184
2018-10-16,16078.0,16681.0,15987.0,16675.0,12408.42578125,4398769
2018-10-17,16890.0,16890.0,16237.0,16380.0,12188.90625,5195083
2018-10-18,16150.0,16438.0,16048.0,16311.0,12137.560546875,3767490
2018-10-19,16392.0,16493.0,16011.0,16148.0,12016.267578125,4493705
2018-10-22,16250.0,16402.0,16205.0,16296.0,12126.3984375,2915590
2018-10-23,15975.0,15990.0,15443.0,15700.0,11682.89453125,5598509
2018-10-24,15729.0,16103.0,15509.0,15850.0,11794.515625,5963901
2018-10-25,15576.0,16201.0,15392.0,16142.0,12011.802734375,5401413
2018-10-26,16034.0,16188.0,15642.0,15965.0,11880.091796875,4176274
2018-10-29,16100.0,16630.0,15840.0,16584.0,12340.7099609375,4483753
2018-10-30,16597.0,16700.0,16228.0,16348.0,12165.09375,4499706
2018-10-31,16690.0,16881.0,16049.0,16333.0,12153.931640625,5193251
2018-11-01,16355.0,16740.0,16198.0,16740.0,12456.7939453125,4960381
2018-11-02,16900.0,17499.0,16845.0,17347.0,12908.4833984375,4587040
2018-11-05,17200.0,17647.0,17018.0,17647.0,13131.724609375,3056802
2018-11-06,17690.0,17888.0,17050.0,17716.0,13183.068359375,4032030
2018-11-07,17664.0,18368.0,17546.0,18122.0,13485.1865234375,5244672
2018-11-08,18250.0,18250.0,17493.0,17501.0,13023.0791015625,6466512
2018-11-09,17400.0,17500.0,16880.0,17471.0,13000.7568359375,3660764
2018-11-12,17255.0,17615.0,16800.0,17002.0,12651.7568359375,3584338
2018-11-13,17002.0,17744.0,17002.0,17220.0,12813.9775390625,2653638
2018-11-14,17057.0,17200.0,16802.0,16990.0,12642.8271484375,2898765
2018-11-15,16887.0,17249.0,16654.0,17069.0,12701.6162109375,3519028
2018-11-16,17249.0,17428.0,16840.0,17060.0,12694.91796875,3053100
2018-11-19,17388.0,17388.0,16871.0,17170.0,12776.7705078125,2213614
