Date,Open,High,Low,Close,Adj Close,Volume
2018-04-17,31492.0,31492.0,30000.0,30500.0,23641.46875,169853
2018-04-18,30714.0,31711.0,30477.0,31359.0,24307.3046875,383302
2018-04-19,31005.0,32790.0,31001.0,32069.0,24857.646484375,406999
2018-04-20,32010.0,32463.0,31053.0,31710.0,24579.376953125,366098
2018-04-23,31193.0,33724.0,31193.0,32098.0,24880.12890625,268961
2018-04-24,32997.0,35035.0,31900.0,34981.0,27114.82421875,262173
2018-04-25,33601.0,35195.0,33564.0,34149.0,26469.916015625,281677
2018-04-26,34995.0,34995.0,33050.0,34200.0,26509.447265625,188667
2018-04-30,33800.0,34369.0,33500.0,33633.0,26069.94921875,368322
2018-05-02,34095.0,35788.0,33219.0,34951.0,27091.5703125,389368
2018-05-03,35157.0,37327.0,34116.0,36000.0,27904.6796875,561073
2018-05-04,37000.0,37000.0,35118.0,35400.0,27439.607421875,255362
2018-05-07,35300.0,36800.0,34215.0,34895.0,27048.166015625,328650
2018-05-08,34301.0,35940.0,34215.0,35000.0,27129.55859375,341043
2018-05-09,34400.0,36026.0,34400.0,35788.0,27740.35546875,348862
2018-05-10,35895.0,36295.0,34531.0,34856.0,27017.9375,268262
2018-05-11,35041.0,35976.0,34898.0,35868.0,27802.3671875,61673
2018-05-14,35300.0,36248.0,35204.0,36248.0,28096.9140625,95995
2018-05-15,36084.0,36786.0,35735.0,36544.0,28326.35546875,367613
2018-05-16,36310.0,36800.0,35350.0,36000.0,27904.6796875,182659
2018-05-17,36287.0,36500.0,35103.0,35611.0,27603.158203125,119135
2018-05-18,34500.0,36000.0,34006.0,35474.0,27496.96484375,96406
2018-05-21,35900.0,35900.0,34603.0,35300.0,27362.091796875,197570
2018-05-22,35499.0,36500.0,35005.0,36224.0,28078.3125,148241
2018-05-23,35800.0,36400.0,33192.0,33500.0,25966.857421875,262187
2018-05-24,33990.0,35699.0,33300.0,33988.0,26345.125,154924
2018-05-25,34700.0,34845.0,32548.0,33098.0,25655.255859375,117048
2018-05-28,32700.0,34363.0,32700.0,32850.0,25463.0234375,112819
2018-05-29,33000.0,33000.0,32002.0,32800.0,25424.265625,226209
2018-05-30,32300.0,33069.0,32300.0,32800.0,25424.265625,164473
2018-05-31,32000.0,34620.0,32000.0,33599.0,26043.595703125,450534
2018-06-01,34500.0,34706.0,33445.0,34602.0,26821.05078125,126672
2018-06-04,34603.0,35538.0,34549.0,35067.0,27181.484375,133409
2018-06-05,34605.0,34999.0,33859.0,34941.0,27083.8203125,193575
2018-06-06,34276.0,35400.0,34276.0,35000.0,27129.55859375,91584
2018-06-07,34511.0,36170.0,34511.0,35101.0,27207.845703125,177131
2018-06-08,34601.0,36300.0,33801.0,34544.0,26776.09375,429951
2018-06-11,34496.0,34496.0,33252.0,33930.0,26300.166015625,139605
2018-06-12,33499.0,34236.0,32535.0,32889.0,25493.251953125,158821
2018-06-13,33354.0,33400.0,32861.0,32902.0,25503.33203125,134196
2018-06-14,32995.0,34338.0,32503.0,33314.0,25822.68359375,211544
2018-06-15,33699.0,35842.0,33497.0,34450.0,26703.23046875,363397
2018-06-18,33600.0,34614.0,33600.0,33874.0,26256.759765625,118377
2018-06-19,34497.0,34782.0,33596.0,34149.0,26469.916015625,239881
2018-06-20,34399.0,34898.0,33662.0,33662.0,26092.4296875,202052
2018-06-21,33469.0,33847.0,31554.0,32031.0,24828.193359375,500687
2018-06-22,31800.0,33093.0,31800.0,33034.0,25605.6484375,96374
2018-06-25,33499.0,33499.0,32086.0,32689.0,25338.228515625,103990
2018-06-26,33099.0,33404.0,32294.0,32583.0,25256.06640625,209619
2018-06-27,33500.0,34338.0,32350.0,33216.0,25746.72265625,172925
2018-06-28,32511.0,34470.0,32511.0,34147.0,26468.3671875,174792
2018-06-29,34400.0,36307.0,32701.0,35900.0,27827.169921875,360191
2018-07-02,35730.0,36329.0,35562.0,36040.0,27935.689453125,162464
2018-07-03,34960.0,36957.0,34960.0,36957.0,28646.484375,180288
2018-07-04,36800.0,37296.0,36112.0,36133.0,28007.77734375,116787
2018-07-05,36999.0,37459.0,35245.0,35332.0,27386.8984375,256627
2018-07-06,35500.0,36396.0,35204.0,35839.0,27779.888671875,157623
2018-07-09,35850.0,37045.0,35801.0,37045.0,28714.693359375,139418
2018-07-10,36506.0,38344.0,36505.0,37026.0,28699.962890625,159783
2018-07-11,36749.0,37108.0,36284.0,36620.0,28385.265625,145746
2018-07-12,36600.0,37045.0,36208.0,37045.0,28714.693359375,195029
2018-07-13,37050.0,37050.0,35564.0,35564.0,27566.724609375,141391
2018-07-16,36150.0,36901.0,35501.0,36809.0,28531.765625,101123
2018-07-17,36500.0,37045.0,36006.0,36200.0,28059.708984375,203959
2018-07-18,36000.0,36800.0,35005.0,35300.0,27362.091796875,229455
2018-07-19,35158.0,35695.0,34509.0,34650.0,26858.26171875,314780
2018-07-20,34600.0,36359.0,34566.0,35590.0,27586.880859375,2629938
2018-07-23,36898.0,36898.0,35054.0,36000.0,27904.6796875,128718
2018-07-24,36599.0,39634.0,36047.0,38560.0,29889.015625,263031
2018-07-25,37801.0,39500.0,37801.0,39034.0,30256.4296875,268690
2018-07-26,39004.0,39862.0,39004.0,39361.0,30509.900390625,183672
2018-07-27,39522.0,39940.0,39317.0,39800.0,30850.18359375,97016
2018-07-30,39829.0,39829.0,39000.0,39252.0,30425.40625,170386
2018-07-31,39300.0,41500.0,39300.0,40450.0,31354.015625,361921
2018-08-01,40500.0,41717.0,40228.0,40991.0,31773.3515625,305358
2018-08-02,40900.0,41413.0,40469.0,41370.0,32067.1328125,202656
2018-08-03,41500.0,41699.0,40701.0,41342.0,32045.431640625,314537
2018-08-06,41499.0,41650.0,40804.0,41116.0,31870.251953125,67164
2018-08-07,41049.0,42357.0,40618.0,42001.0,32855.09765625,319116
2018-08-08,41550.0,42832.0,41039.0,41050.0,32111.1796875,346346
2018-08-10,41050.0,42563.0,40852.0,42366.0,33140.61328125,230567
2018-08-13,42699.0,42699.0,40846.0,40846.0,31951.603515625,222392
2018-08-14,41103.0,41532.0,39031.0,40186.0,31435.3203125,358148
2018-08-15,39022.0,40795.0,39001.0,39030.0,30531.046875,181093
2018-08-16,40000.0,40184.0,39033.0,40175.0,31426.71484375,245838
2018-08-17,40456.0,41210.0,40291.0,41083.0,32137.0,148291
2018-08-20,41490.0,42657.0,41447.0,42126.0,32952.87890625,271757
2018-08-21,42000.0,42612.0,41849.0,42000.0,32854.31640625,335747
2018-08-22,41401.0,42565.0,41401.0,42454.0,33209.44921875,213938
2018-08-23,42650.0,43240.0,42477.0,42386.0,33156.2578125,149870
2018-08-24,42394.0,42747.0,41981.0,42295.0,33085.07421875,135190
2018-08-27,42047.0,43465.0,42047.0,43000.0,33636.5625,178257
2018-08-28,43150.0,43150.0,42433.0,42977.0,33618.5703125,144982
2018-08-29,43100.0,43100.0,42348.0,42771.0,33457.42578125,193439
2018-08-30,42214.0,43100.0,42214.0,42950.0,33597.44921875,165076
2018-08-31,42950.0,43000.0,42304.0,43000.0,33636.5625,225852
2018-09-03,43100.0,43850.0,42940.0,43660.0,34152.84765625,94524
2018-09-04,43800.0,44000.0,43401.0,43750.0,34223.24609375,133669
2018-09-05,43750.0,44998.0,43420.0,44600.0,34888.1484375,204077
2018-09-06,44599.0,44600.0,44079.0,44463.0,34780.984375,169745
2018-09-07,44799.0,44799.0,43426.0,43426.0,33969.79296875,180660
2018-09-10,42750.0,43997.0,42750.0,43245.0,33828.203125,141348
2018-09-11,43100.0,43241.0,42328.0,43031.0,33660.8046875,188803
2018-09-12,43740.0,44000.0,42786.0,43646.0,34141.890625,90355
2018-09-13,43850.0,44036.0,42585.0,43835.0,34289.73828125,129800
2018-09-14,43460.0,43998.0,43297.0,43429.0,33972.1484375,89112
2018-09-17,43164.0,44163.0,43164.0,43804.0,34265.484375,130456
2018-09-18,44197.0,45940.0,43997.0,45863.0,35876.125,150782
2018-09-19,45900.0,46497.0,45141.0,45811.0,35835.453125,193977
2018-09-20,45478.0,47899.0,45439.0,47512.0,37166.05078125,524723
2018-09-21,47300.0,48007.0,46324.0,48007.0,37553.26171875,555456
2018-09-25,46852.0,47940.0,46398.0,47073.0,36822.6484375,283617
2018-09-26,47496.0,47988.0,46905.0,47302.0,37001.78515625,211337
2018-09-27,47350.0,47350.0,45473.0,46174.0,36119.40234375,202788
2018-09-28,45690.0,46411.0,45467.0,46200.0,36139.7421875,302532
2018-10-01,47135.0,47135.0,45805.0,46268.0,36192.9375,124809
2018-10-02,47009.0,48573.0,46500.0,48016.0,37560.3046875,339365
2018-10-03,48699.0,50000.0,46500.0,46500.0,36374.41796875,414775
2018-10-04,46201.0,47510.0,46201.0,47334.0,37026.81640625,161751
2018-10-05,48850.0,48850.0,46698.0,48300.0,37782.4609375,156515
2018-10-08,48300.0,48300.0,46166.0,46300.0,36217.96875,492315
2018-10-09,47500.0,48919.0,46570.0,48059.0,37593.9375,634343
2018-10-10,48300.0,48475.0,47548.0,47882.0,37455.484375,498388
2018-10-11,47882.0,47992.0,47005.0,47599.0,37234.10546875,282380
2018-10-12,48475.0,50037.0,47505.0,48716.0,38107.87109375,626228
2018-10-15,48006.0,49157.0,48006.0,48553.0,37980.3671875,127115
2018-10-16,49299.0,49299.0,46970.0,47900.0,37469.5625,343184
2018-10-17,47900.0,47999.0,46628.0,47100.0,36843.765625,358395
2018-10-18,47099.0,48001.0,46406.0,47776.0,37372.5625,165874
2018-10-19,47505.0,48198.0,46397.0,46909.0,36694.3515625,125836
2018-10-22,46909.0,47100.0,45804.0,46440.0,36327.48828125,170437
2018-10-23,46799.0,48073.0,46012.0,46845.0,36644.296875,368835
2018-10-24,46940.0,46940.0,44924.0,45539.0,35622.6796875,211847
2018-10-25,44959.0,46772.0,44410.0,46566.0,36426.046875,265018
2018-10-26,46566.0,46566.0,44681.0,44786.0,35033.65234375,271909
2018-10-29,45500.0,45770.0,44078.0,45350.0,35474.8359375,151467
2018-10-30,44601.0,45530.0,44601.0,45278.0,35418.51953125,134076
2018-10-31,45000.0,48400.0,45000.0,48193.0,37698.765625,346131
2018-11-01,48400.0,49218.0,47533.0,48921.0,38268.234375,229759
2018-11-02,49003.0,49500.0,48202.0,48202.0,37705.80078125,189917
2018-11-05,48051.0,48727.0,47912.0,48700.0,38095.35546875,191288
2018-11-06,48309.0,48799.0,47583.0,48005.0,37551.703125,180815
2018-11-07,48600.0,51831.0,47982.0,50640.0,39612.91796875,362763
2018-11-08,50001.0,51695.0,49935.0,50755.0,39702.875,413423
2018-11-09,51399.0,51594.0,49505.0,51594.0,40359.18359375,370090
2018-11-12,51003.0,51300.0,49666.0,49666.0,38851.01171875,166464
2018-11-13,49700.0,49833.0,46600.0,47856.0,37435.140625,256189
2018-11-14,47800.0,48249.0,44384.0,44706.0,34971.0703125,557652
2018-11-15,44706.0,46280.0,44432.0,45040.0,35232.33984375,811308
2018-11-16,45799.0,47692.0,45040.0,46650.0,36491.74609375,518992
2018-11-19,45500.0,49135.0,45500.0,47928.0,37491.46875,489873
2018-11-20,47945.0,49471.0,46562.0,46763.0,36580.15234375,308954
2018-11-21,48350.0,49266.0,46397.0,47510.0,37164.484375,406790
2018-11-22,47700.0,47977.0,46800.0,47000.0,36765.54296875,578349
2018-11-23,48560.0,48560.0,46306.0,46500.0,36374.41796875,303187
2018-11-26,46000.0,48495.0,45050.0,46456.0,36340.0,207216
2018-11-27,45801.0,47138.0,44804.0,44960.0,35169.75390625,361818
2018-11-28,45482.0,45800.0,43985.0,44833.0,35070.41796875,395772
2018-11-29,47971.0,47971.0,45001.0,45407.0,35519.41796875,234183
2018-11-30,46714.0,46714.0,44500.0,44500.0,34809.9296875,361702
2018-12-03,45001.0,48499.0,45000.0,46876.0,36668.55078125,313079
2018-12-04,47200.0,48108.0,44900.0,46680.0,36515.22265625,212049
2018-12-05,45464.0,46969.0,45464.0,46641.0,36484.71875,163356
2018-12-06,45606.0,48500.0,45606.0,48500.0,37938.9140625,264389
2018-12-07,48387.0,49330.0,47000.0,48336.0,37810.625,345094
2018-12-10,48600.0,50048.0,48300.0,49647.0,38836.1484375,291217
2018-12-11,49647.0,51167.0,48645.0,49977.0,39094.28515625,326354
2018-12-12,50200.0,51984.0,49740.0,51984.0,40664.25390625,297080
2018-12-13,52150.0,54903.0,52150.0,53299.0,41692.8984375,405951
2018-12-14,53001.0,53956.0,52741.0,53000.0,41459.01953125,247955
2018-12-18,52761.0,54703.0,52761.0,54650.0,42749.72265625,279658
2018-12-19,54800.0,55207.0,53568.0,54100.0,42319.484375,238472
2018-12-20,54099.0,54900.0,53690.0,54000.0,42241.26171875,298544
2018-12-21,54034.0,55000.0,53842.0,53900.0,42163.02734375,434267
2018-12-24,54000.0,54996.0,53911.0,54473.0,42611.26953125,26755
2018-12-27,54523.0,55000.0,53310.0,54200.0,42397.70703125,130954
2018-12-28,53500.0,54917.0,53437.0,54356.0,42519.73828125,174604
2018-12-31,52800.0,54800.0,52501.0,53793.0,42079.33203125,90105
2019-01-02,53341.0,54879.0,51828.0,52786.0,41291.6171875,113272
2019-01-03,54300.0,54300.0,52719.0,53828.0,42106.71484375,154358
2019-01-04,52572.0,54649.0,52572.0,54649.0,42748.9375,120673
2019-01-07,53800.0,55247.0,53318.0,54928.0,42967.18359375,151430
2019-01-08,53192.0,55098.0,53192.0,53666.0,41979.9921875,85644
2019-01-09,53950.0,55091.0,53516.0,54000.0,42241.26171875,179477
2019-01-10,54250.0,54900.0,53672.0,54500.0,42632.3828125,210487
2019-01-11,53915.0,56349.0,53915.0,56200.0,43962.19921875,272334
2019-01-14,54951.0,56315.0,54951.0,55718.0,43585.1640625,173697
2019-01-15,54800.0,55999.0,54800.0,55634.0,43519.453125,110291
2019-01-16,54799.0,55200.0,54112.0,55200.0,43179.953125,208901
2019-01-17,54351.0,57599.0,54351.0,57400.0,44900.8984375,450513
2019-01-18,57497.0,57995.0,57164.0,57883.0,45278.72265625,531571
2019-01-21,57501.0,58950.0,57501.0,57887.0,45281.84765625,145544
2019-01-22,57999.0,58231.0,57397.0,57901.0,45292.80078125,361252
2019-01-23,57124.0,59247.0,57124.0,59247.0,46345.6953125,267490
2019-01-24,59000.0,59500.0,58101.0,59384.0,46452.875,770263
2019-01-25,56500.0,60316.0,56500.0,60197.0,47088.83984375,375513
2019-01-28,60000.0,61602.0,59852.0,61055.0,47759.99609375,362724
2019-01-29,60501.0,61721.0,60501.0,60800.0,47560.52734375,303162
2019-01-30,60601.0,62976.0,60601.0,62300.0,48733.89453125,409704
2019-01-31,61698.0,64394.0,61698.0,63800.0,49907.26953125,568796
2019-02-01,64249.0,64999.0,62501.0,63602.0,49752.3828125,267924
2019-02-04,64499.0,64721.0,62640.0,62750.0,49085.91015625,181191
2019-02-05,63605.0,64000.0,62764.0,62900.0,49203.24609375,230561
2019-02-06,63800.0,64808.0,63060.0,64402.0,50378.171875,241585
2019-02-07,64402.0,65534.0,63669.0,65314.0,51091.5859375,133636
2019-02-08,66322.0,66899.0,64161.0,65150.0,50963.296875,165070
2019-02-11,65055.0,66059.0,64791.0,65000.0,50845.9609375,215982
2019-02-12,66299.0,66299.0,65006.0,65096.0,50921.0546875,173900
2019-02-13,65096.0,65800.0,63652.0,63952.0,50026.1640625,270829
2019-02-14,64600.0,66500.0,64005.0,66020.0,51643.85546875,343451
2019-02-15,66387.0,69091.0,65538.0,69091.0,54046.125,231553
2019-02-18,70350.0,70889.0,69137.0,70000.0,54757.19140625,221249
2019-02-19,70000.0,73962.0,69800.0,73500.0,57495.05859375,184174
2019-02-20,73801.0,76700.0,73801.0,74375.0,58179.51171875,524758
2019-02-21,74380.0,75699.0,74003.0,74531.0,58301.55078125,216682
2019-02-22,74737.0,75613.0,73275.0,73500.0,57495.05859375,232588
2019-02-25,74899.0,74899.0,72077.0,72077.0,56381.9140625,340824
2019-02-26,72077.0,76850.0,71801.0,73987.0,57876.0,500797
2019-02-27,73600.0,78315.0,73525.0,74666.0,58407.1484375,348033
2019-02-28,74300.0,76831.0,74047.0,76661.0,59967.734375,345313
2019-03-01,77000.0,77876.0,75464.0,75635.0,59165.140625,292159
2019-03-04,75090.0,77100.0,74432.0,77100.0,60311.12890625,190895
2019-03-05,77000.0,78332.0,74018.0,74391.0,58192.03515625,440108
2019-03-06,74067.0,75453.0,72710.0,73576.0,58141.45703125,271043
2019-03-07,72201.0,73979.0,72100.0,73782.0,58304.2421875,272537
2019-03-08,72402.0,76999.0,72402.0,75139.0,59376.57421875,180089
2019-03-11,74015.0,76736.0,74015.0,75506.0,59666.58984375,166054
2019-03-12,75510.0,76455.0,72630.0,73673.0,58218.1015625,241317
2019-03-13,72755.0,75483.0,72755.0,73675.0,58219.6953125,198197
2019-03-14,73875.0,74187.0,72372.0,74000.0,58476.51171875,343170
2019-03-15,74200.0,77842.0,73078.0,77758.0,61446.1640625,1844639
2019-03-18,77499.0,80645.0,76701.0,80117.0,63310.30078125,323399
2019-03-19,79763.0,82717.0,79409.0,81000.0,64008.06640625,376019
2019-03-20,81799.0,82912.0,80455.0,81450.0,64363.671875,433609
2019-03-22,82227.0,84202.0,81305.0,83500.0,65983.625,333832
2019-03-25,83000.0,83000.0,77697.0,79686.0,62969.72265625,410056
2019-03-26,79100.0,81383.0,78630.0,79500.0,62822.734375,378709
2019-03-27,79600.0,81658.0,78508.0,78800.0,62269.57421875,369554
2019-03-28,79098.0,80643.0,72304.0,72809.0,57535.35546875,776814
2019-03-29,72900.0,74132.0,72000.0,73615.0,58172.27734375,790338
2019-04-01,73650.0,75337.0,71293.0,74735.0,59057.32421875,488027
2019-04-02,75000.0,77393.0,74268.0,76212.0,60224.48046875,336389
2019-04-03,78291.0,79999.0,76199.0,78300.0,61874.4765625,437741
2019-04-04,80300.0,80997.0,77680.0,78786.0,62258.51953125,227788
2019-04-05,79499.0,80242.0,78094.0,79506.0,62827.4765625,307982
2019-04-08,79400.0,83920.0,79217.0,83500.0,65983.625,334669
2019-04-09,82009.0,84583.0,82009.0,84583.0,66839.4453125,353218
2019-04-10,84296.0,84296.0,80947.0,81254.0,64208.78515625,380130
2019-04-11,81550.0,83984.0,77500.0,77562.0,61291.27734375,452684
2019-04-12,77303.0,79550.0,76564.0,77400.0,61163.265625,302289
2019-04-15,77650.0,78000.0,74518.0,75966.0,60030.08203125,391031
2019-04-16,77983.0,78046.0,75232.0,76300.0,60294.0234375,465394
2019-04-17,76995.0,76995.0,73744.0,75000.0,59266.734375,318636
2019-04-18,75000.0,75952.0,73958.0,75000.0,59266.734375,362486
2019-04-23,75933.0,75933.0,73749.0,75593.0,59735.33203125,129903
2019-04-24,74600.0,76608.0,73852.0,76110.0,60143.87890625,292109
2019-04-25,75236.0,76733.0,74001.0,74959.0,59234.32421875,360322
2019-04-26,75250.0,76772.0,75057.0,76500.0,60452.05859375,179195
2019-04-29,76506.0,77145.0,72022.0,72022.0,56913.44140625,211973
2019-04-30,72000.0,72693.0,70851.0,72197.0,57051.7421875,369122
2019-05-02,70900.0,72156.0,69205.0,71197.0,56261.51171875,387971
2019-05-03,70089.0,73356.0,70089.0,73334.0,57950.22265625,205590
2019-05-06,72799.0,74999.0,71050.0,74532.0,58896.91015625,180455
2019-05-07,74997.0,75458.0,74268.0,75064.0,59317.3125,262592
2019-05-09,73001.0,74400.0,71056.0,71406.0,56426.67578125,489970
2019-05-10,72762.0,73500.0,70500.0,71263.0,56313.66796875,402896
2019-05-13,70001.0,72424.0,69082.0,69959.0,55283.21875,346919
2019-05-14,70001.0,72103.0,70000.0,70135.0,55422.296875,399746
2019-05-15,70450.0,73027.0,69447.0,71024.0,56124.80859375,375068
2019-05-16,72845.0,73300.0,70281.0,71858.0,56783.84765625,315034
2019-05-17,71900.0,71900.0,69216.0,70482.0,55696.5078125,361775
2019-05-20,70800.0,70800.0,68442.0,69700.0,55078.55078125,223343
2019-05-21,70880.0,70880.0,67795.0,68000.0,53735.16796875,256434
2019-05-22,68651.0,68651.0,67079.0,67504.0,53343.21875,229698
2019-05-23,66310.0,67417.0,65816.0,65816.0,52009.3203125,278796
2019-05-24,65816.0,66711.0,65121.0,65616.0,51851.27734375,372366
2019-05-27,65616.0,66246.0,64380.0,65597.0,51836.26953125,103999
2019-05-28,64385.0,69768.0,64385.0,67925.0,53675.91015625,516411
2019-05-29,69962.0,70463.0,67903.0,69494.0,54915.76953125,239749
2019-05-30,69647.0,70946.0,69244.0,70800.0,55947.796875,173959
2019-05-31,70747.0,73278.0,70500.0,73278.0,57905.97265625,337286
2019-06-03,73603.0,74274.0,72600.0,74151.0,58595.8359375,298969
2019-06-04,74100.0,75865.0,72885.0,74606.0,58955.390625,224271
2019-06-05,75500.0,77000.0,73860.0,76420.0,60388.8515625,269907
2019-06-06,75600.0,77896.0,75068.0,76350.0,60333.53515625,310336
2019-06-07,75795.0,79000.0,75795.0,78700.0,62190.55859375,175736
2019-06-10,77509.0,78489.0,74174.0,76311.0,60302.71875,219532
2019-06-11,76842.0,78998.0,75405.0,77495.0,61238.34375,210388
2019-06-12,78892.0,81012.0,77150.0,80427.0,63555.2734375,275184
2019-06-13,81834.0,81880.0,79343.0,81500.0,64403.1953125,220326
2019-06-14,82000.0,83354.0,79502.0,81025.0,64027.828125,190468
2019-06-18,79588.0,82064.0,79588.0,81025.0,64027.828125,322892
2019-06-19,80111.0,81166.0,79205.0,79725.0,63000.546875,224231
2019-06-20,80002.0,81450.0,80001.0,81000.0,64008.06640625,704053
2019-06-21,79314.0,82439.0,79314.0,81308.0,64251.4609375,444874
2019-06-24,82897.0,83300.0,81214.0,81750.0,64600.73828125,157273
2019-06-25,80601.0,87500.0,80601.0,86245.0,68152.7890625,272334
2019-06-26,86245.0,86399.0,83043.0,86013.0,67969.46875,297006
2019-06-27,86996.0,86996.0,82007.0,82418.0,65128.60546875,186459
2019-06-28,82500.0,84089.0,80511.0,83693.0,66136.140625,223555
2019-07-01,83291.0,83291.0,80668.0,81322.0,64262.5234375,210310
2019-07-02,80008.0,82894.0,80008.0,81233.0,64192.1953125,189925
2019-07-03,80455.0,83194.0,80455.0,82173.0,64934.9921875,320120
2019-07-04,80507.0,82779.0,79700.0,80548.0,63650.8828125,110710
2019-07-05,80975.0,81899.0,78737.0,79756.0,63025.04296875,148675
2019-07-08,79071.0,81750.0,79071.0,81000.0,64008.06640625,234888
2019-07-09,80000.0,81339.0,77372.0,79531.0,62847.23046875,263217
